,evnt_cd,sum_count,sum_score,avg_score
0,10,1088.0,10638.453057469487,9.777989942527102
1,11,3.0,30.6287953464034,10.209598448801133
2,12,154.0,968.6778026396652,6.290115601556267
3,13,424.0,4343.457594209234,10.24400375992744
4,14,107.0,942.7733007528275,8.810965427596518
5,15,58.0,10.333475465206178,0.17816337008976169
6,16,20.0,-85.43649450724782,-4.271824725362391
7,17,237.0,2808.403478326184,11.849803706017655
8,18,80.0,350.830477678129,4.3853809709766125
9,19,15.0,172.5752037748097,11.505013584987314
10,20,904.0,7970.7976424142535,8.817254029219306
11,21,24.0,247.6374906422472,10.3182287767603
12,22,56.0,543.8043777969738,9.710792460660246
13,23,33.0,350.9754509086785,10.635619724505409
14,24,5.0,55.951711740103605,11.190342348020721
15,25,30.0,77.95661141954679,2.598553713984893
16,26,86.0,908.8210258221086,10.567686346768705
17,27,22.0,256.1235100123135,11.641977727832431
18,28,11.0,123.67011712565119,11.242737920513745
19,29,0.0,0.0,0.0
20,30,839.0,9738.191139217308,11.606902430533143
21,31,150.0,1385.2185918756702,9.234790612504469
22,32,40.0,457.99197156928636,11.449799289232159
23,33,67.0,678.0499045809574,10.120147829566529
24,34,1.0,10.2857142857143,10.2857142857143
25,35,34.0,318.4389828308264,9.365852436200775
26,36,848.0,9749.936099148295,11.497566154656008
27,37,41.0,283.301082249174,6.909782493882292
28,38,5.0,-32.3195514732263,-6.46391029464526
29,39,5.0,52.5196033210332,10.50392066420664
30,40,1964.0,22222.880970144026,11.315112510256633
31,41,54.0,589.2927958626161,10.91282955301141
32,42,2237.0,24134.16054279216,10.788627868928101
33,43,2111.0,20318.593605071637,9.62510355522105
34,44,87.0,978.825519023477,11.250868034752608
35,45,87.0,973.3834379528065,11.188315378767891
36,46,1385.0,15705.463891557423,11.339685120258068
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,861.0,10042.974882951698,11.664314614345757
41,51,2574.0,30304.450074066925,11.773290627065627
42,52,14.0,114.07575575740199,8.148268268385857
43,53,8.0,99.2804317725772,12.41005397157215
44,54,73.0,869.1020947840258,11.90550814772638
45,55,7.0,33.1686327290328,4.738376104147543
46,56,4.0,49.637793328966296,12.409448332241574
47,57,1142.0,13335.491071188659,11.677312671793922
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,216.0,2042.2539888780736,9.454879578139229
51,61,103.0,1147.9604774507056,11.145247353890346
52,62,20.0,35.03948157081631,1.7519740785408153
53,63,3.0,-32.1711129000917,-10.723704300030567
54,64,3.0,11.0599816849817,3.6866605616605668
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,224.0,2540.78820379886,11.342804481244912
61,71,274.0,2777.387221164746,10.136449712280093
62,72,16.0,174.35886425047028,10.897429015654392
63,73,71.0,673.8229474888885,9.490464049139275
64,74,6.0,24.398691312022102,4.066448552003684
65,75,7.0,33.0403394198602,4.720048488551457
66,76,0.0,0.0,0.0
67,77,0.0,0.0,0.0
68,78,0.0,0.0,0.0
69,79,0.0,0.0,0.0
70,80,148.0,599.4710979565967,4.050480391598627
71,81,20.0,19.069934817864084,0.9534967408932042
72,82,5.0,52.9193723049066,10.58387446098132
73,83,29.0,-25.459856670698684,-0.877926092093058
74,84,219.0,1992.3081865765516,9.097297655600693
75,85,20.0,-111.89744917776159,-5.594872458888079
76,86,11.0,115.39159024624689,10.490144567840627
77,87,22.0,215.10996835870202,9.777725834486455
78,88,0.0,0.0,0.0
79,89,0.0,0.0,0.0
80,90,125.0,477.3857976852763,3.8190863814822107
81,91,0.0,0.0,0.0
82,92,0.0,0.0,0.0
83,93,1.0,10.7871720116618,10.7871720116618
84,94,0.0,0.0,0.0
85,95,0.0,0.0,0.0
86,96,0.0,0.0,0.0
87,97,0.0,0.0,0.0
88,98,0.0,0.0,0.0
89,99,0.0,0.0,0.0
90,100,227.0,392.32181953561053,1.728289953901368
91,101,5.0,-29.9371326353167,-5.98742652706334
92,102,0.0,0.0,0.0
93,103,0.0,0.0,0.0
94,104,10.0,42.76972674767221,4.2769726747672205
95,105,9.0,47.2536206677816,5.2504022964201775
96,106,0.0,0.0,0.0
97,107,1.0,10.2409638554217,10.2409638554217
98,108,0.0,0.0,0.0
99,109,0.0,0.0,0.0
100,110,234.0,689.8818889991991,2.9482132008512782
101,111,375.0,-1894.6876736184686,-5.052500462982583
102,112,783.0,-8058.49924454182,-10.291825344242428
103,113,0.0,0.0,0.0
104,114,58.0,-546.2629377671839,-9.418326513227308
105,115,2.0,-25.4980221027796,-12.7490110513898
106,116,0.0,0.0,0.0
107,117,0.0,0.0,0.0
108,118,0.0,0.0,0.0
109,119,0.0,0.0,0.0
110,120,342.0,1576.0687763678561,4.608388234993732
111,121,0.0,0.0,0.0
112,122,2.0,29.3103448275862,14.6551724137931
113,123,2.0,21.1694768698659,10.58473843493295
114,124,34.0,-382.377516884539,-11.246397555427617
115,125,28.0,219.070076666969,7.823931309534607
116,126,0.0,0.0,0.0
117,127,6.0,-23.325388334473402,-3.887564722412234
118,128,20.0,-177.8963020522784,-8.89481510261392
119,129,4.0,51.3622425453051,12.840560636326275
120,130,118.0,234.18407916013376,1.9846108403401166
121,131,32.0,28.453660830532698,0.8891769009541468
122,132,0.0,0.0,0.0
123,133,6.0,-67.9780116437722,-11.329668607295368
124,134,0.0,0.0,0.0
125,135,0.0,0.0,0.0
126,136,0.0,0.0,0.0
