,evnt_cd,sum_count,sum_score,avg_score
0,10,7169.0,287193.0,40.06039893988004
1,11,169.0,12229.0,72.36094674556213
2,12,3285.0,144245.0,43.91019786910198
3,13,2022.0,72706.0,35.95746785361029
4,14,1063.0,47083.0,44.29256820319849
5,15,333.0,22586.0,67.82582582582583
6,16,637.0,29872.0,46.89481946624804
7,17,397.0,15150.0,38.16120906801007
8,18,247.0,10308.0,41.73279352226721
9,19,39.0,1034.0,26.512820512820515
10,20,6361.0,260946.0,41.022795157994025
11,21,135.0,6707.0,49.681481481481484
12,22,253.0,8976.0,35.47826086956522
13,23,221.0,8057.0,36.457013574660635
14,24,85.0,3119.0,36.694117647058825
15,25,822.0,41934.0,51.01459854014598
16,26,521.0,18302.0,35.12859884836852
17,27,89.0,3766.0,42.31460674157304
18,28,24.0,1491.0,62.125
19,29,0.0,0.0,0.0
20,30,3626.0,136561.0,37.66161059018202
21,31,501.0,17847.0,35.622754491017965
22,32,109.0,4728.0,43.37614678899082
23,33,544.0,22239.0,40.880514705882355
24,34,5.0,826.0,165.2
25,35,352.0,12770.0,36.27840909090909
26,36,6553.0,267815.0,40.86906760262475
27,37,130.0,4778.0,36.753846153846155
28,38,21.0,2468.0,117.52380952380952
29,39,70.0,3667.0,52.385714285714286
30,40,11607.0,486767.0,41.93736538295856
31,41,441.0,22690.0,51.45124716553288
32,42,11419.0,451922.0,39.57632016814082
33,43,9699.0,384415.0,39.634498401897105
34,44,592.0,24468.0,41.33108108108108
35,45,399.0,13780.0,34.53634085213032
36,46,9148.0,384813.0,42.065260166156534
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,2980.0,117005.0,39.263422818791945
41,51,5510.0,226628.0,41.13030852994555
42,52,145.0,5658.0,39.02068965517241
43,53,123.0,4134.0,33.609756097560975
44,54,119.0,4153.0,34.89915966386555
45,55,99.0,2766.0,27.939393939393938
46,56,12.0,261.0,21.75
47,57,3802.0,129613.0,34.0907417148869
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,1289.0,47433.0,36.79829325058185
51,61,2313.0,81352.0,35.17163856463468
52,62,316.0,13461.0,42.598101265822784
53,63,59.0,2663.0,45.13559322033898
54,64,32.0,795.0,24.84375
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,1370.0,94931.0,69.292700729927
61,71,599.0,21903.0,36.56594323873122
62,72,496.0,28753.0,57.96975806451613
63,73,332.0,12168.0,36.65060240963855
64,74,41.0,2301.0,56.1219512195122
65,75,145.0,5016.0,34.59310344827586
66,76,0.0,0.0,0.0
67,77,0.0,0.0,0.0
68,78,0.0,0.0,0.0
69,79,0.0,0.0,0.0
70,80,1036.0,35900.0,34.65250965250965
71,81,179.0,7517.0,41.99441340782123
72,82,2.0,40.0,20.0
73,83,247.0,12107.0,49.016194331983804
74,84,1576.0,69704.0,44.22842639593909
75,85,546.0,29773.0,54.52930402930403
76,86,196.0,14416.0,73.55102040816327
77,87,1552.0,86438.0,55.69458762886598
78,88,0.0,0.0,0.0
79,89,0.0,0.0,0.0
80,90,1784.0,74398.0,41.70291479820628
81,91,21.0,813.0,38.714285714285715
