,evnt_cd,sum_count,sum_score,avg_score
0,10,948.0,5052.205091554368,5.329330265352708
1,11,7.0,-64.34705012916541,-9.192435732737916
2,12,265.0,146.97599193120118,0.5546263846460422
3,13,378.0,3167.002333097347,8.378313050522083
4,14,56.0,207.50018021209655,3.7053603609302956
5,15,49.0,-321.1447137421329,-6.5539737498394475
6,16,44.0,-404.7436142429575,-9.19871850552176
7,17,244.0,1968.456160526672,8.067443280847016
8,18,87.0,378.0655966924486,4.34558157117757
9,19,15.0,174.0422126494843,11.602814176632286
10,20,771.0,5072.166421070857,6.578685371038725
11,21,22.0,96.89256617875968,4.404207553579986
12,22,26.0,268.6299884008721,10.331922630802772
13,23,38.0,290.4382355371499,7.6431114615039455
14,24,16.0,54.5211745523426,3.4075734095214125
15,25,64.0,123.97861949878302,1.9371659296684847
16,26,41.0,382.1486133353319,9.320697886227608
17,27,22.0,149.6131035124325,6.800595614201478
18,28,12.0,84.2144359233177,7.0178696602764745
19,29,0.0,0.0,0.0
20,30,570.0,5927.387464285776,10.398925375939958
21,31,106.0,907.4594932600482,8.560938615660833
22,32,69.0,-152.059276077672,-2.203757624314087
23,33,89.0,784.216936416939,8.81142625187572
24,34,4.0,-45.1127819548872,-11.2781954887218
25,35,36.0,342.2497954136594,9.506938761490538
26,36,621.0,6341.321384112251,10.211467607266105
27,37,14.0,151.6201715229022,10.830012251635873
28,38,1.0,-10.2564102564103,-10.2564102564103
29,39,6.0,2.6822805125102,0.44704675208503336
30,40,1539.0,15194.865045326049,9.873206657131936
31,41,57.0,468.9633869239433,8.227427840770934
32,42,1646.0,13942.436399118138,8.470495989743705
33,43,1329.0,10883.475557984257,8.18922163881434
34,44,59.0,710.6736315770461,12.045315789441458
35,45,62.0,498.9953956283184,8.048312832714814
36,46,953.0,9565.941977809784,10.03771456223482
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,605.0,6594.579874528381,10.900132024013853
41,51,2155.0,24674.418711737693,11.449846269947885
42,52,25.0,195.21932990571358,7.808773196228543
43,53,4.0,-24.544549812083694,-6.136137453020924
44,54,51.0,614.968014530836,12.058196363349724
45,55,14.0,-64.56798646817859,-4.611999033441328
46,56,5.0,-58.8839746338173,-11.776794926763461
47,57,822.0,8727.835963924463,10.617805308910539
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,199.0,1714.436844396624,8.615260524606152
51,61,92.0,935.6404719785226,10.170005130201332
52,62,13.0,91.2958895998352,7.022760738448862
53,63,6.0,-23.425623889616503,-3.904270648269417
54,64,8.0,-66.8671175492751,-8.358389693659387
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,186.0,2160.7271512563248,11.616812641163037
61,71,193.0,2169.0084738913083,11.238385875084498
62,72,24.0,175.0655480253388,7.294397834389117
63,73,41.0,315.0023037594471,7.6829830185231
64,74,1.0,-10.3448275862069,-10.3448275862069
65,75,18.0,-191.9372542059226,-10.663180789217924
66,76,0.0,0.0,0.0
67,77,0.0,0.0,0.0
68,78,0.0,0.0,0.0
69,79,0.0,0.0,0.0
70,80,100.0,21.068219522647176,0.21068219522647177
71,81,21.0,-117.78394546089851,-5.608759307661834
72,82,2.0,22.7397260273972,11.3698630136986
73,83,14.0,71.73741095021089,5.12410078215792
74,84,227.0,1146.6083654472163,5.051138173776283
75,85,11.0,-75.68122207368441,-6.880111097607673
76,86,2.0,23.8095238095238,11.9047619047619
77,87,66.0,-324.5602794769982,-4.91757999207573
78,88,0.0,0.0,0.0
79,89,0.0,0.0,0.0
80,90,143.0,77.51947557364946,0.5420942347807655
81,91,9.0,-106.9605225919585,-11.88450251021761
82,92,4.0,42.7962229667988,10.6990557416997
83,93,1.0,-11.6169544740973,-11.6169544740973
84,94,10.0,-107.12377784333638,-10.712377784333638
85,95,0.0,0.0,0.0
86,96,0.0,0.0,0.0
87,97,0.0,0.0,0.0
88,98,0.0,0.0,0.0
89,99,0.0,0.0,0.0
90,100,234.0,133.69682310721527,0.5713539449026294
91,101,14.0,-157.6453796339041,-11.260384259564578
92,102,0.0,0.0,0.0
93,103,0.0,0.0,0.0
94,104,24.0,109.02245413941097,4.542602255808791
95,105,74.0,150.23660264566308,2.030224360076528
96,106,0.0,0.0,0.0
97,107,0.0,0.0,0.0
98,108,0.0,0.0,0.0
99,109,0.0,0.0,0.0
100,110,282.0,-359.20822141712273,-1.2737880192096551
101,111,756.0,-5714.595580758471,-7.558988863437132
102,112,1294.0,-13031.653643907015,-10.070829709356271
103,113,23.0,-224.12905142117262,-9.74474136613794
104,114,47.0,-373.1031299188353,-7.938364466358197
105,115,8.0,-83.2048637434912,-10.4006079679364
106,116,0.0,0.0,0.0
107,117,0.0,0.0,0.0
108,118,0.0,0.0,0.0
109,119,0.0,0.0,0.0
110,120,326.0,-1642.207248231191,-5.037445546721445
111,121,2.0,-21.5538847117794,-10.7769423558897
112,122,0.0,0.0,0.0
113,123,6.0,-21.4186744478223,-3.5697790746370504
114,124,36.0,-434.23506427762896,-12.062085118823028
115,125,14.0,138.92140915832542,9.922957797023244
116,126,0.0,0.0,0.0
117,127,6.0,69.5938050238635,11.59896750397725
118,128,26.0,-212.98980553293748,-8.191915597420673
119,129,17.0,-187.09846106606182,-11.0057918274154
120,130,298.0,-2516.7643089728344,-8.445517815345083
121,131,37.0,-434.61841242588764,-11.746443579078043
122,132,0.0,0.0,0.0
