,evnt_cd,sum_count,sum_score,avg_score
0,10,24296.0,112910.11071465108,4.647271596750538
1,11,415.0,1725.471840850979,4.15776347193007
2,12,4820.0,23367.43404513092,4.848015362060357
3,13,7430.0,36800.58954378645,4.9529730206980425
4,14,2416.0,12049.070011696698,4.987197852523468
5,15,664.0,2387.061285830464,3.594971816009735
6,16,1432.0,5185.7092463607605,3.6213053396374026
7,17,1596.0,8933.081290024553,5.59716872808556
8,18,864.0,3584.0233257875802,4.148175145587477
9,19,114.0,692.3160566440911,6.072947865299045
10,20,14795.0,76547.56927539688,5.1738809919159765
11,21,527.0,1664.2425338022852,3.157955472110598
12,22,549.0,2963.1075852639565,5.39728157607278
13,23,864.0,4130.478149149424,4.780646005959982
14,24,137.0,591.8988372067669,4.320429468662532
15,25,967.0,4630.616146025799,4.788641309230402
16,26,1966.0,10416.406786446394,5.298274052109051
17,27,377.0,2270.779785736162,6.023288556329343
18,28,141.0,734.5680741067792,5.209702653239569
19,29,0.0,0.0,0.0
20,30,10542.0,55300.19659879105,5.245702580040889
21,31,2072.0,10163.313893815026,4.90507427307675
22,32,412.0,2050.4230402223147,4.976754951995909
23,33,1547.0,8368.867048436654,5.409739527108374
24,34,28.0,126.37451138793358,4.513375406711914
25,35,656.0,3260.493782966727,4.970264913059035
26,36,24202.0,118058.17650229004,4.8780339022514685
27,37,355.0,2302.220089545749,6.485127012804927
28,38,47.0,258.1263237843742,5.492049442220728
29,39,98.0,513.4251335779134,5.2390319752848304
30,40,36733.0,188994.22864668886,5.145080136299482
31,41,1303.0,5823.453750111801,4.4692661167396786
32,42,36571.0,179327.68549526256,4.903548863724333
33,43,35240.0,172756.39227405933,4.902281279059572
34,44,2018.0,10066.302213856728,4.988256795766466
35,45,699.0,3115.4547245076037,4.457016773258374
36,46,27771.0,144435.94626815154,5.200963100650014
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,8400.0,48242.67037405852,5.743175044530776
41,51,15633.0,97255.23338981706,6.221149708297643
42,52,257.0,1263.844220603241,4.91768179223051
43,53,123.0,656.7612674699513,5.339522499755702
44,54,666.0,3894.892645005682,5.8481871546631865
45,55,274.0,1352.5929840532299,4.936470744719817
46,56,65.0,446.23013299799953,6.865078969199993
47,57,12361.0,71573.84668961112,5.7902958247399985
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,3891.0,19130.090028117134,4.9164970516877755
51,61,4548.0,19739.3160277416,4.340219003461214
52,62,750.0,3446.1911660986966,4.594921554798262
53,63,231.0,666.2074373232438,2.8840148801872023
54,64,76.0,352.79663444111026,4.642060979488293
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,2257.0,12889.247543445694,5.710787569094237
61,71,1886.0,10355.565308427034,5.490755730873295
62,72,1634.0,6932.902049348577,4.242902110984441
63,73,1109.0,5689.301720485493,5.130118774107749
64,74,302.0,1783.882272105075,5.906894940745281
65,75,369.0,1143.784980763498,3.0996882947520272
66,76,0.0,0.0,0.0
67,77,0.0,0.0,0.0
68,78,0.0,0.0,0.0
69,79,0.0,0.0,0.0
70,80,3025.0,12858.154920909776,4.250629725920587
71,81,451.0,1981.5120424403094,4.3935965464308415
72,82,30.0,175.63344768517047,5.854448256172349
73,83,532.0,2191.532025097846,4.119421099807981
74,84,3254.0,15251.893392591779,4.687121509708598
75,85,322.0,1739.0071728917874,5.400643394073874
76,86,182.0,970.6730293145202,5.333368292936925
77,87,1719.0,7740.505479862515,4.502911855650096
78,88,0.0,0.0,0.0
79,89,0.0,0.0,0.0
80,90,4496.0,18035.614665872115,4.011480130309634
81,91,36.0,78.54878648307647,2.1819107356410132
82,92,26.0,128.66104442991946,4.948501708843056
83,93,46.0,181.75521685511217,3.951200366415482
84,94,23.0,61.957301029300126,2.6937956969260926
85,95,0.0,0.0,0.0
86,96,0.0,0.0,0.0
87,97,0.0,0.0,0.0
88,98,0.0,0.0,0.0
89,99,0.0,0.0,0.0
90,100,11692.0,12606.222802504679,1.0781921657975264
91,101,846.0,-405.8646637999469,-0.4797454654845708
92,102,27.0,1.0036799734205601,0.037173332348909634
93,103,45.0,119.8732909845564,2.6638509107679202
94,104,727.0,477.8476418770092,0.6572869902022135
95,105,609.0,631.6003783578136,1.0371106376975594
96,106,151.0,490.7115515899628,3.249745374767966
97,107,23.0,128.90641517197946,5.604626746607803
98,108,0.0,0.0,0.0
99,109,0.0,0.0,0.0
100,110,16174.0,16094.140992507266,0.9950625072651951
101,111,19902.0,-2430.048143307009,-0.12210070059828203
102,112,25598.0,-16214.785163444638,-0.6334395329105648
103,113,346.0,290.8575886073974,0.840628868807507
104,114,4015.0,1047.7893726836908,0.2609687105065232
105,115,413.0,138.56261703221605,0.33550270467848925
106,116,3.0,13.78447108704172,4.5948236956805735
107,117,0.0,0.0,0.0
108,118,0.0,0.0,0.0
109,119,0.0,0.0,0.0
110,120,18870.0,25071.65333309761,1.3286514749919243
111,121,114.0,56.80710159601353,0.4983079087369608
112,122,411.0,629.0446913188754,1.5305223633062661
113,123,94.0,154.338739353463,1.641901482483649
114,124,1112.0,44.3046742629615,0.039842332970289114
115,125,2006.0,3219.847905997701,1.6051086271174981
116,126,2.0,-13.00813008130082,-6.50406504065041
117,127,528.0,724.1428931108144,1.371482752103815
118,128,1387.0,445.6258212532688,0.3212875423599631
119,129,633.0,2162.403935530705,3.416119961343926
