,evnt_cd,sum_count,sum_score,avg_score
0,10,4065.0,169194.0,41.62214022140221
1,11,116.0,5342.0,46.05172413793103
2,12,932.0,37064.0,39.76824034334764
3,13,1339.0,53006.0,39.586258401792385
4,14,410.0,13298.0,32.43414634146342
5,15,169.0,7773.0,45.994082840236686
6,16,181.0,6966.0,38.48618784530387
7,17,259.0,8149.0,31.463320463320464
8,18,90.0,2270.0,25.22222222222222
9,19,13.0,296.0,22.76923076923077
10,20,3131.0,121394.0,38.771638454168
11,21,447.0,31260.0,69.93288590604027
12,22,79.0,2341.0,29.632911392405063
13,23,140.0,6649.0,47.49285714285714
14,24,24.0,911.0,37.958333333333336
15,25,193.0,7544.0,39.0880829015544
16,26,288.0,9979.0,34.64930555555556
17,27,58.0,1225.0,21.120689655172413
18,28,26.0,443.0,17.03846153846154
19,29,0.0,0.0,0.0
20,30,1865.0,65777.0,35.26916890080429
21,31,328.0,10737.0,32.734756097560975
22,32,58.0,2845.0,49.05172413793103
23,33,200.0,7208.0,36.04
24,34,1.0,15.0,15.0
25,35,134.0,5523.0,41.21641791044776
26,36,3949.0,144200.0,36.51557356292732
27,37,74.0,1948.0,26.324324324324323
28,38,4.0,64.0,16.0
29,39,10.0,176.0,17.6
30,40,7194.0,334724.0,46.52821795941062
31,41,214.0,10342.0,48.32710280373832
32,42,6136.0,213290.0,34.76043024771838
33,43,7021.0,315419.0,44.92508189716565
34,44,349.0,10239.0,29.33810888252149
35,45,271.0,14983.0,55.28782287822878
36,46,5815.0,216973.0,37.312639724849525
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,1797.0,68112.0,37.90317195325542
41,51,2562.0,86012.0,33.57220921155347
42,52,54.0,1663.0,30.796296296296298
43,53,25.0,671.0,26.84
44,54,104.0,2844.0,27.346153846153847
45,55,42.0,1246.0,29.666666666666668
46,56,4.0,115.0,28.75
47,57,2164.0,110131.0,50.89232902033272
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,696.0,25434.0,36.543103448275865
51,61,1096.0,34329.0,31.322080291970803
52,62,129.0,2764.0,21.426356589147286
53,63,33.0,837.0,25.363636363636363
54,64,19.0,855.0,45.0
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,430.0,16849.0,39.18372093023256
61,71,302.0,10423.0,34.51324503311258
62,72,184.0,6446.0,35.03260869565217
63,73,158.0,5622.0,35.58227848101266
