,input_option,indicators,type_of_score,iter_no,loss,accuracy,mean squared error
250,ev_nm_20_1_5_3_cnt__36,3,cnt,1,0.11966612190008163,0.9778461456298828,0.014491064473986626
251,ev_nm_20_1_5_3_tone__36,3,tone,1,0.13837093114852905,0.9735384583473206,0.017277900129556656
252,ev_nm_20_1_5_4_cnt__36,4,cnt,1,0.12536567449569702,0.9766153693199158,0.015288900583982468
253,ev_nm_20_1_5_4_tone__36,4,tone,1,0.12361762672662735,0.9760000109672546,0.015595506876707077
254,ev_nm_20_1_10_0_cnt__36,0,cnt,1,0.1268656849861145,0.9766153693199158,0.01534489169716835
255,ev_nm_20_1_10_0_tone__36,0,tone,1,0.11102385073900223,0.9803076982498169,0.01296167355030775
256,ev_nm_20_1_10_1_cnt__36,1,cnt,1,0.13497266173362732,0.9741538166999817,0.016872860491275787
257,ev_nm_20_1_10_1_tone__36,1,tone,1,0.12442333996295929,0.9772307872772217,0.01489135343581438
258,ev_nm_20_1_10_2_cnt__36,2,cnt,1,0.11818382143974304,0.9778461456298828,0.014525085687637329
259,ev_nm_20_1_10_2_tone__36,2,tone,1,0.12238743156194687,0.9772307872772217,0.014882314018905163
260,ev_nm_20_1_10_3_cnt__36,3,cnt,1,0.13525733351707458,0.9741538166999817,0.016865218058228493
261,ev_nm_20_1_10_3_tone__36,3,tone,1,0.10789939761161804,0.9803076982498169,0.012939403764903545
262,ev_nm_20_1_10_4_cnt__36,4,cnt,1,0.12275492399930954,0.9766153693199158,0.015244566835463047
263,ev_nm_20_1_10_4_tone__36,4,tone,1,0.11386704444885254,0.9790769219398499,0.013707323931157589
264,ev_nm_20_2_5_0_cnt__36,0,cnt,1,0.11329690366983414,0.9790769219398499,0.013720368966460228
265,ev_nm_20_2_5_0_tone__36,0,tone,1,0.11949191242456436,0.9784615635871887,0.014137768186628819
266,ev_nm_20_2_5_1_cnt__36,1,cnt,1,0.12592260539531708,0.9772307872772217,0.014896929264068604
267,ev_nm_20_2_5_1_tone__36,1,tone,1,0.1549062877893448,0.9704615473747253,0.01927218586206436
268,ev_nm_20_2_5_2_cnt__36,2,cnt,1,0.11730853468179703,0.9784615635871887,0.014105753973126411
269,ev_nm_20_2_5_2_tone__36,2,tone,1,0.11903496831655502,0.9778461456298828,0.014496369287371635
270,ev_nm_20_2_5_3_cnt__36,3,cnt,1,0.12387704849243164,0.9772307872772217,0.014954068697988987
271,ev_nm_20_2_5_3_tone__36,3,tone,1,0.12219369411468506,0.9766153693199158,0.015266003087162971
272,ev_nm_20_2_5_4_cnt__36,4,cnt,1,0.11743268370628357,0.9778461456298828,0.014462066814303398
273,ev_nm_20_2_5_4_tone__36,4,tone,1,0.08978830277919769,0.9852307438850403,0.009803440421819687
274,ev_nm_20_2_10_0_cnt__36,0,cnt,1,0.10662519931793213,0.9803076982498169,0.012930686585605145
275,ev_nm_20_2_10_0_tone__36,0,tone,1,0.1191292554140091,0.9772307872772217,0.014848374761641026
276,ev_nm_20_2_10_1_cnt__36,1,cnt,1,0.10733342915773392,0.9803076982498169,0.012939739972352982
277,ev_nm_20_2_10_1_tone__36,1,tone,1,0.08853057026863098,0.9846153855323792,0.010173780843615532
278,ev_nm_20_2_10_2_cnt__36,2,cnt,1,0.13657934963703156,0.9741538166999817,0.016883444041013718
279,ev_nm_20_2_10_2_tone__36,2,tone,1,0.11462574452161789,0.9784615635871887,0.014081700704991817
280,ev_nm_20_2_10_3_cnt__36,3,cnt,1,0.14694778621196747,0.9723076820373535,0.018111204728484154
281,ev_nm_20_2_10_3_tone__36,3,tone,1,0.10933349281549454,0.9803076982498169,0.012928671203553677
282,ev_nm_20_2_10_4_cnt__36,4,cnt,1,0.10887309163808823,0.9803076982498169,0.012949272990226746
283,ev_nm_20_2_10_4_tone__36,4,tone,1,0.13851234316825867,0.9741538166999817,0.016912728548049927
284,ev_nm_30_1_5_0_cnt__36,0,cnt,1,0.10952698439359665,0.979692280292511,0.013307224027812481
285,ev_nm_30_1_5_0_tone__36,0,tone,1,0.09821955114603043,0.982769250869751,0.011363093741238117
286,ev_nm_30_1_5_1_cnt__36,1,cnt,1,0.12918388843536377,0.9753845930099487,0.0160507895052433
287,ev_nm_30_1_5_1_tone__36,1,tone,1,0.11477941274642944,0.9790769219398499,0.013723422773182392
288,ev_nm_30_1_5_2_cnt__36,2,cnt,1,0.09472019970417023,0.984000027179718,0.010615469887852669
289,ev_nm_30_1_5_2_tone__36,2,tone,1,0.14798493683338165,0.9710769057273865,0.018849678337574005
290,ev_nm_30_1_5_3_cnt__36,3,cnt,1,0.15088516473770142,0.9710769057273865,0.018884479999542236
291,ev_nm_30_1_5_3_tone__36,3,tone,1,0.14072516560554504,0.9735384583473206,0.0172774326056242
292,ev_nm_30_1_5_4_cnt__36,4,cnt,1,0.12486554682254791,0.9760000109672546,0.01567615196108818
293,ev_nm_30_1_5_4_tone__36,4,tone,1,0.1302754133939743,0.9747692346572876,0.01646174117922783
294,ev_nm_30_1_10_0_cnt__36,0,cnt,1,0.13154619932174683,0.9753845930099487,0.016117755323648453
295,ev_nm_30_1_10_0_tone__36,0,tone,1,0.12072382122278214,0.9778461456298828,0.014489410445094109
296,ev_nm_30_1_10_1_cnt__36,1,cnt,1,0.1048973947763443,0.9815384745597839,0.012154567055404186
297,ev_nm_30_1_10_1_tone__36,1,tone,1,0.11565043777227402,0.9790769219398499,0.013830473646521568
298,ev_nm_30_1_10_2_cnt__36,2,cnt,1,0.11471673846244812,0.9790769219398499,0.013820991851389408
299,ev_nm_30_1_10_2_tone__36,2,tone,1,0.10166624188423157,0.9815384745597839,0.012114224955439568
300,ev_nm_30_1_10_3_cnt__36,3,cnt,1,0.15068139135837555,0.9704615473747253,0.019241243600845337
301,ev_nm_30_1_10_3_tone__36,3,tone,1,0.1331268548965454,0.9741538166999817,0.016831185668706894
302,ev_nm_30_1_10_4_cnt__36,4,cnt,1,0.12060903012752533,0.9772307872772217,0.014888872392475605
303,ev_nm_30_1_10_4_tone__36,4,tone,1,0.11610985547304153,0.9784615635871887,0.014114907011389732
304,ev_nm_30_2_5_0_cnt__36,0,cnt,1,0.10835941135883331,0.980923056602478,0.012558803893625736
305,ev_nm_30_2_5_0_tone__36,0,tone,1,0.1347302794456482,0.9735384583473206,0.01722516492009163
306,ev_nm_30_2_5_1_cnt__36,1,cnt,1,0.11976601928472519,0.9778461456298828,0.014545856043696404
307,ev_nm_30_2_5_1_tone__36,1,tone,1,0.12240736931562424,0.9766153693199158,0.015170612372457981
308,ev_nm_30_2_5_2_cnt__36,2,cnt,1,0.11381249874830246,0.9784615635871887,0.014056738466024399
309,ev_nm_30_2_5_2_tone__36,2,tone,1,0.11371070891618729,0.979692280292511,0.013345672748982906
310,ev_nm_30_2_5_3_cnt__36,3,cnt,1,0.08285747468471527,0.9858461618423462,0.009410681203007698
311,ev_nm_30_2_5_3_tone__36,3,tone,1,0.1511562168598175,0.9735384583473206,0.01744268834590912
312,ev_nm_30_2_5_4_cnt__36,4,cnt,1,0.0977892205119133,0.9833846092224121,0.010978889651596546
313,ev_nm_30_2_5_4_tone__36,4,tone,1,0.08853694051504135,0.9852307438850403,0.009864713996648788
314,ev_nm_30_2_10_0_cnt__36,0,cnt,1,0.11348575353622437,0.9790769219398499,0.013741708360612392
315,ev_nm_30_2_10_0_tone__36,0,tone,1,0.13510003685951233,0.9741538166999817,0.016872921958565712
316,ev_nm_30_2_10_1_cnt__36,1,cnt,1,0.12582384049892426,0.9760000109672546,0.01566104218363762
317,ev_nm_30_2_10_1_tone__36,1,tone,1,0.11665279418230057,0.9778461456298828,0.014461842365562916
318,ev_nm_30_2_10_2_cnt__36,2,cnt,1,0.10857868939638138,0.9803076982498169,0.012912529520690441
319,ev_nm_30_2_10_2_tone__36,2,tone,1,0.11862780153751373,0.9778461456298828,0.014498190023005009
320,ev_nm_30_2_10_3_cnt__36,3,cnt,1,0.10218165814876556,0.9815384745597839,0.012130340561270714
321,ev_nm_30_2_10_3_tone__36,3,tone,1,0.10083375871181488,0.9821538329124451,0.01173415221273899
322,ev_nm_30_2_10_4_cnt__36,4,cnt,1,0.11726143956184387,0.9778461456298828,0.01448277197778225
323,ev_nm_30_2_10_4_tone__36,4,tone,1,0.11805762350559235,0.9784615635871887,0.014099997468292713
324,BaseLine,0,,2,0.0,0.9766153693199158,0.05661538615822792
325,grades_only,0,,2,0.1267634630203247,0.9766153693199158,0.015393390320241451
326,ev_nm_10_1_5_0_cnt__36,0,cnt,2,0.1270153671503067,0.9760000109672546,0.015681257471442223
327,ev_nm_10_1_5_0_tone__36,0,tone,2,0.12025245279073715,0.9778461456298828,0.014513641595840454
328,ev_nm_10_1_5_1_cnt__36,1,cnt,2,0.13571691513061523,0.9741538166999817,0.016886508092284203
329,ev_nm_10_1_5_1_tone__36,1,tone,2,0.14345945417881012,0.9723076820373535,0.018010061234235764
330,ev_nm_10_1_5_2_cnt__36,2,cnt,2,0.13013051450252533,0.9747692346572876,0.01641964539885521
331,ev_nm_10_1_5_2_tone__36,2,tone,2,0.11648809164762497,0.9784615635871887,0.014085130766034126
332,ev_nm_10_1_5_3_cnt__36,3,cnt,2,0.13293610513210297,0.9753845930099487,0.016123848035931587
333,ev_nm_10_1_5_3_tone__36,3,tone,2,0.15272380411624908,0.9704615473747253,0.019278310239315033
334,ev_nm_10_1_5_4_cnt__36,4,cnt,2,0.11542876809835434,0.9784615635871887,0.014129748567938805
335,ev_nm_10_1_5_4_tone__36,4,tone,2,0.13322541117668152,0.9753845930099487,0.016134392470121384
336,ev_nm_10_1_10_0_cnt__36,0,cnt,2,0.12918615341186523,0.9760000109672546,0.015710044652223587
337,ev_nm_10_1_10_0_tone__36,0,tone,2,0.11916040629148483,0.9778461456298828,0.014498252421617508
338,ev_nm_10_1_10_1_cnt__36,1,cnt,2,0.12222592532634735,0.9778461456298828,0.014597752131521702
339,ev_nm_10_1_10_1_tone__36,1,tone,2,0.11790769547224045,0.9778461456298828,0.014517180621623993
340,ev_nm_10_1_10_2_cnt__36,2,cnt,2,0.1194002628326416,0.9772307872772217,0.014856154099106789
341,ev_nm_10_1_10_2_tone__36,2,tone,2,0.13451917469501495,0.9747692346572876,0.01648489385843277
342,ev_nm_10_1_10_3_cnt__36,3,cnt,2,0.10253815352916718,0.9815384745597839,0.012126917019486427
343,ev_nm_10_1_10_3_tone__36,3,tone,2,0.13392911851406097,0.9747692346572876,0.01649690419435501
344,ev_nm_10_1_10_4_cnt__36,4,cnt,2,0.10025490820407867,0.9815384745597839,0.012096385471522808
345,ev_nm_10_1_10_4_tone__36,4,tone,2,0.09686101227998734,0.9833846092224121,0.011065656319260597
346,ev_nm_10_2_5_0_cnt__36,0,cnt,2,0.12830552458763123,0.9766153693199158,0.015338236466050148
347,ev_nm_10_2_5_0_tone__36,0,tone,2,0.13189779222011566,0.9753845930099487,0.01609901711344719
348,ev_nm_10_2_5_1_cnt__36,1,cnt,2,0.11188142001628876,0.9790769219398499,0.013677438721060753
349,ev_nm_10_2_5_1_tone__36,1,tone,2,0.16030675172805786,0.9698461294174194,0.01970522664487362
350,ev_nm_10_2_5_2_cnt__36,2,cnt,2,0.11188696324825287,0.979692280292511,0.013317840173840523
351,ev_nm_10_2_5_2_tone__36,2,tone,2,0.16166137158870697,0.9692307710647583,0.02010464482009411
352,ev_nm_10_2_5_3_cnt__36,3,cnt,2,0.0966949537396431,0.984000027179718,0.010683753527700901
353,ev_nm_10_2_5_3_tone__36,3,tone,2,0.12986107170581818,0.9753845930099487,0.016082577407360077
354,ev_nm_10_2_5_4_cnt__36,4,cnt,2,0.11330455541610718,0.9790769219398499,0.013707472942769527
355,ev_nm_10_2_5_4_tone__36,4,tone,2,0.10216225683689117,0.9815384745597839,0.012126279063522816
356,ev_nm_10_2_10_0_cnt__36,0,cnt,2,0.10000093281269073,0.9821538329124451,0.011715409345924854
357,ev_nm_10_2_10_0_tone__36,0,tone,2,0.11527910828590393,0.9784615635871887,0.014112962409853935
358,ev_nm_10_2_10_1_cnt__36,1,cnt,2,0.11322395503520966,0.9790769219398499,0.013686569407582283
359,ev_nm_10_2_10_1_tone__36,1,tone,2,0.11900594085454941,0.9784615635871887,0.014126558788120747
360,ev_nm_10_2_10_2_cnt__36,2,cnt,2,0.15340812504291534,0.9692307710647583,0.019993126392364502
361,ev_nm_10_2_10_2_tone__36,2,tone,2,0.15005913376808167,0.9704615473747253,0.019206013530492783
362,ev_nm_10_2_10_3_cnt__36,3,cnt,2,0.13334332406520844,0.9747692346572876,0.01649901643395424
363,ev_nm_10_2_10_3_tone__36,3,tone,2,0.1140327975153923,0.9790769219398499,0.0137452008202672
364,ev_nm_10_2_10_4_cnt__36,4,cnt,2,0.09635861217975616,0.9821538329124451,0.011675695888698101
365,ev_nm_10_2_10_4_tone__36,4,tone,2,0.12717819213867188,0.9753845930099487,0.016050538048148155
366,ev_nm_15_1_5_0_cnt__36,0,cnt,2,0.09192544966936111,0.984000027179718,0.010589797981083393
367,ev_nm_15_1_5_0_tone__36,0,tone,2,0.1122635006904602,0.979692280292511,0.0133289135992527
368,ev_nm_15_1_5_1_cnt__36,1,cnt,2,0.1331423968076706,0.9753845930099487,0.0161355659365654
369,ev_nm_15_1_5_1_tone__36,1,tone,2,0.11774299293756485,0.9772307872772217,0.014810482040047646
370,ev_nm_15_1_5_2_cnt__36,2,cnt,2,0.11605978012084961,0.9778461456298828,0.014466924592852592
371,ev_nm_15_1_5_2_tone__36,2,tone,2,0.13516806066036224,0.9741538166999817,0.01697503589093685
372,ev_nm_15_1_5_3_cnt__36,3,cnt,2,0.1309937685728073,0.9753845930099487,0.016121016815304756
373,ev_nm_15_1_5_3_tone__36,3,tone,2,0.1035839393734932,0.9821538329124451,0.011790181510150433
374,ev_nm_15_1_5_4_cnt__36,4,cnt,2,0.11934502422809601,0.9784615635871887,0.014184108003973961
375,ev_nm_15_1_5_4_tone__36,4,tone,2,0.10308552533388138,0.980923056602478,0.012480473145842552
376,ev_nm_15_1_10_0_cnt__36,0,cnt,2,0.12632980942726135,0.9766153693199158,0.015280184336006641
377,ev_nm_15_1_10_0_tone__36,0,tone,2,0.1074846088886261,0.9803076982498169,0.01290265005081892
378,ev_nm_15_1_10_1_cnt__36,1,cnt,2,0.13736572861671448,0.9735384583473206,0.017266498878598213
379,ev_nm_15_1_10_1_tone__36,1,tone,2,0.1551724225282669,0.9692307710647583,0.019997509196400642
380,ev_nm_15_1_10_2_cnt__36,2,cnt,2,0.12336070835590363,0.9772307872772217,0.014906336553394794
381,ev_nm_15_1_10_2_tone__36,2,tone,2,0.13872776925563812,0.9729230999946594,0.017604121938347816
382,ev_nm_15_1_10_3_cnt__36,3,cnt,2,0.11821766197681427,0.9778461456298828,0.014481568709015846
383,ev_nm_15_1_10_3_tone__36,3,tone,2,0.09582673758268356,0.9821538329124451,0.011668125167489052
384,ev_nm_15_1_10_4_cnt__36,4,cnt,2,0.14129890501499176,0.9729230999946594,0.017641333863139153
385,ev_nm_15_1_10_4_tone__36,4,tone,2,0.12784579396247864,0.9747692346572876,0.016412129625678062
386,ev_nm_15_2_5_0_cnt__36,0,cnt,2,0.12344498187303543,0.9766153693199158,0.015293976292014122
387,ev_nm_15_2_5_0_tone__36,0,tone,2,0.12595383822917938,0.9766153693199158,0.01528614480048418
388,ev_nm_15_2_5_1_cnt__36,1,cnt,2,0.14039260149002075,0.9741538166999817,0.016997039318084717
389,ev_nm_15_2_5_1_tone__36,1,tone,2,0.09355901926755905,0.982769250869751,0.011266263201832771
390,ev_nm_15_2_5_2_cnt__36,2,cnt,2,0.10747899115085602,0.9803076982498169,0.012911785393953323
391,ev_nm_15_2_5_2_tone__36,2,tone,2,0.15262825787067413,0.9704615473747253,0.019247516989707947
392,ev_nm_15_2_5_3_cnt__36,3,cnt,2,0.12054456770420074,0.9778461456298828,0.01452199649065733
393,ev_nm_15_2_5_3_tone__36,3,tone,2,0.12318683415651321,0.9772307872772217,0.014875038526952267
394,ev_nm_15_2_5_4_cnt__36,4,cnt,2,0.11834052205085754,0.9784615635871887,0.014115746133029461
395,ev_nm_15_2_5_4_tone__36,4,tone,2,0.10350824147462845,0.980923056602478,0.012487918138504028
396,ev_nm_15_2_10_0_cnt__36,0,cnt,2,0.09713611751794815,0.9833846092224121,0.011038224212825298
397,ev_nm_15_2_10_0_tone__36,0,tone,2,0.13920539617538452,0.9729230999946594,0.017632966861128807
398,ev_nm_15_2_10_1_cnt__36,1,cnt,2,0.13136044144630432,0.9753845930099487,0.01605195552110672
399,ev_nm_15_2_10_1_tone__36,1,tone,2,0.1425676792860031,0.9723076820373535,0.018034789711236954
400,ev_nm_15_2_10_2_cnt__36,2,cnt,2,0.10799406468868256,0.980923056602478,0.012574886903166771
401,ev_nm_15_2_10_2_tone__36,2,tone,2,0.11943093687295914,0.9784615635871887,0.014154063537716866
402,ev_nm_15_2_10_3_cnt__36,3,cnt,2,0.12705591320991516,0.9760000109672546,0.015650013461709023
403,ev_nm_15_2_10_3_tone__36,3,tone,2,0.12414409220218658,0.9766153693199158,0.015285773202776909
404,ev_nm_15_2_10_4_cnt__36,4,cnt,2,0.149741992354393,0.9716923236846924,0.01848090998828411
405,ev_nm_15_2_10_4_tone__36,4,tone,2,0.11836563795804977,0.9772307872772217,0.014834308065474033
406,ev_nm_20_1_5_0_cnt__36,0,cnt,2,0.12223473936319351,0.9778461456298828,0.014536709524691105
407,ev_nm_20_1_5_0_tone__36,0,tone,2,0.14154918491840363,0.9729230999946594,0.017624439671635628
408,ev_nm_20_1_5_1_cnt__36,1,cnt,2,0.12572135031223297,0.9760000109672546,0.0156279057264328
409,ev_nm_20_1_5_1_tone__36,1,tone,2,0.08371302485466003,0.9858461618423462,0.00942297000437975
410,ev_nm_20_1_5_2_cnt__36,2,cnt,2,0.13184009492397308,0.9760000109672546,0.01574374921619892
411,ev_nm_20_1_5_2_tone__36,2,tone,2,0.130814328789711,0.9747692346572876,0.01644454337656498
412,ev_nm_20_1_5_3_cnt__36,3,cnt,2,0.14271089434623718,0.9729230999946594,0.017693623900413513
413,ev_nm_20_1_5_3_tone__36,3,tone,2,0.10347454994916916,0.9815384745597839,0.012120415456593037
414,ev_nm_20_1_5_4_cnt__36,4,cnt,2,0.09716883301734924,0.982769250869751,0.011334837414324284
415,ev_nm_20_1_5_4_tone__36,4,tone,2,0.12228451669216156,0.9772307872772217,0.0148811349645257
416,ev_nm_20_1_10_0_cnt__36,0,cnt,2,0.12998971343040466,0.9760000109672546,0.015691665932536125
417,ev_nm_20_1_10_0_tone__36,0,tone,2,0.1325637847185135,0.9747692346572876,0.016473466530442238
418,ev_nm_20_1_10_1_cnt__36,1,cnt,2,0.13863904774188995,0.9735384583473206,0.017271365970373154
419,ev_nm_20_1_10_1_tone__36,1,tone,2,0.11197679489850998,0.979692280292511,0.013325707986950874
420,ev_nm_20_1_10_2_cnt__36,2,cnt,2,0.11375387758016586,0.9790769219398499,0.013709506951272488
421,ev_nm_20_1_10_2_tone__36,2,tone,2,0.1278872936964035,0.9753845930099487,0.016029678285121918
422,ev_nm_20_1_10_3_cnt__36,3,cnt,2,0.1324639916419983,0.9753845930099487,0.01611521653831005
423,ev_nm_20_1_10_3_tone__36,3,tone,2,0.132453054189682,0.9753845930099487,0.01611483283340931
424,ev_nm_20_1_10_4_cnt__36,4,cnt,2,0.12140170484781265,0.9784615635871887,0.014300473965704441
425,ev_nm_20_1_10_4_tone__36,4,tone,2,0.1061057299375534,0.980923056602478,0.012516839429736137
426,ev_nm_20_2_5_0_cnt__36,0,cnt,2,0.12043419480323792,0.9778461456298828,0.014523514546453953
427,ev_nm_20_2_5_0_tone__36,0,tone,2,0.10140366852283478,0.9815384745597839,0.012153975665569305
428,ev_nm_20_2_5_1_cnt__36,1,cnt,2,0.11036447435617447,0.9803076982498169,0.012953993864357471
429,ev_nm_20_2_5_1_tone__36,1,tone,2,0.11490681022405624,0.9803076982498169,0.013150474987924099
430,ev_nm_20_2_5_2_cnt__36,2,cnt,2,0.1228676587343216,0.9766153693199158,0.015246368013322353
431,ev_nm_20_2_5_2_tone__36,2,tone,2,0.10886965692043304,0.9803076982498169,0.012953583151102066
432,ev_nm_20_2_5_3_cnt__36,3,cnt,2,0.12308389693498611,0.9772307872772217,0.014925561845302582
433,ev_nm_20_2_5_3_tone__36,3,tone,2,0.143909752368927,0.9723076820373535,0.018074801191687584
434,ev_nm_20_2_5_4_cnt__36,4,cnt,2,0.13734149932861328,0.9735384583473206,0.017238419502973557
435,ev_nm_20_2_5_4_tone__36,4,tone,2,0.13731417059898376,0.9741538166999817,0.016900766640901566
436,ev_nm_20_2_10_0_cnt__36,0,cnt,2,0.15812522172927856,0.9692307710647583,0.020047761499881744
437,ev_nm_20_2_10_0_tone__36,0,tone,2,0.11303436756134033,0.9790769219398499,0.01372433453798294
438,ev_nm_20_2_10_1_cnt__36,1,cnt,2,0.14570888876914978,0.9723076820373535,0.01809496432542801
439,ev_nm_20_2_10_1_tone__36,1,tone,2,0.14690160751342773,0.9716923236846924,0.018459271639585495
440,ev_nm_20_2_10_2_cnt__36,2,cnt,2,0.1203995794057846,0.9772307872772217,0.01486840657889843
441,ev_nm_20_2_10_2_tone__36,2,tone,2,0.11339516192674637,0.9790769219398499,0.013691630214452744
442,ev_nm_20_2_10_3_cnt__36,3,cnt,2,0.11380726844072342,0.979692280292511,0.013357821851968765
443,ev_nm_20_2_10_3_tone__36,3,tone,2,0.11382938921451569,0.9790769219398499,0.013694235123693943
444,ev_nm_20_2_10_4_cnt__36,4,cnt,2,0.12414120882749557,0.9760000109672546,0.015625478699803352
445,ev_nm_20_2_10_4_tone__36,4,tone,2,0.1238107830286026,0.9778461456298828,0.014541838318109512
446,ev_nm_30_1_5_0_cnt__36,0,cnt,2,0.12151407450437546,0.9766153693199158,0.015233956277370453
447,ev_nm_30_1_5_0_tone__36,0,tone,2,0.11775326728820801,0.9784615635871887,0.01413679588586092
448,ev_nm_30_1_5_1_cnt__36,1,cnt,2,0.13013149797916412,0.9772307872772217,0.015130924060940742
449,ev_nm_30_1_5_1_tone__36,1,tone,2,0.10627391934394836,0.980923056602478,0.012538696639239788
450,ev_nm_30_1_5_2_cnt__36,2,cnt,2,0.11901277303695679,0.9778461456298828,0.014499097131192684
451,ev_nm_30_1_5_2_tone__36,2,tone,2,0.1131163164973259,0.9790769219398499,0.013693650253117085
452,ev_nm_30_1_5_3_cnt__36,3,cnt,2,0.12894025444984436,0.9747692346572876,0.016393302008509636
453,ev_nm_30_1_5_3_tone__36,3,tone,2,0.12482988089323044,0.9760000109672546,0.01565404050052166
454,ev_nm_30_1_5_4_cnt__36,4,cnt,2,0.12338349223136902,0.9766153693199158,0.015278344973921776
455,ev_nm_30_1_5_4_tone__36,4,tone,2,0.12333230674266815,0.9760000109672546,0.015625912696123123
456,ev_nm_30_1_10_0_cnt__36,0,cnt,2,0.11962039768695831,0.9778461456298828,0.014505761675536633
457,ev_nm_30_1_10_0_tone__36,0,tone,2,0.10078191012144089,0.982769250869751,0.011427398771047592
458,ev_nm_30_1_10_1_cnt__36,1,cnt,2,0.12127169221639633,0.9784615635871887,0.014185446314513683
459,ev_nm_30_1_10_1_tone__36,1,tone,2,0.17394404113292694,0.9667692184448242,0.021731005981564522
460,ev_nm_30_1_10_2_cnt__36,2,cnt,2,0.12731532752513885,0.9760000109672546,0.015687113627791405
461,ev_nm_30_1_10_2_tone__36,2,tone,2,0.11957212537527084,0.9778461456298828,0.01449535507708788
462,ev_nm_30_1_10_3_cnt__36,3,cnt,2,0.1257697492837906,0.9766153693199158,0.01528624165803194
463,ev_nm_30_1_10_3_tone__36,3,tone,2,0.1377429962158203,0.9741538166999817,0.01690381020307541
464,ev_nm_30_1_10_4_cnt__36,4,cnt,2,0.12852871417999268,0.9747692346572876,0.016406582668423653
465,ev_nm_30_1_10_4_tone__36,4,tone,2,0.11962498724460602,0.9772307872772217,0.014865304343402386
466,ev_nm_30_2_5_0_cnt__36,0,cnt,2,0.1309652030467987,0.9753845930099487,0.016086949035525322
467,ev_nm_30_2_5_0_tone__36,0,tone,2,0.1316942274570465,0.9747692346572876,0.016470208764076233
468,ev_nm_30_2_5_1_cnt__36,1,cnt,2,0.11166436225175858,0.9803076982498169,0.013036704622209072
469,ev_nm_30_2_5_1_tone__36,1,tone,2,0.12723763287067413,0.9760000109672546,0.01567656919360161
470,ev_nm_30_2_5_2_cnt__36,2,cnt,2,0.11576752364635468,0.9790769219398499,0.01374913565814495
471,ev_nm_30_2_5_2_tone__36,2,tone,2,0.10998503863811493,0.9803076982498169,0.013003936037421227
472,ev_nm_30_2_5_3_cnt__36,3,cnt,2,0.11471354216337204,0.9784615635871887,0.014092178083956242
473,ev_nm_30_2_5_3_tone__36,3,tone,2,0.1392139494419098,0.9741538166999817,0.017006756737828255
474,ev_nm_30_2_5_4_cnt__36,4,cnt,2,0.12481866031885147,0.9766153693199158,0.015293767675757408
475,ev_nm_30_2_5_4_tone__36,4,tone,2,0.11744064837694168,0.9778461456298828,0.014477566815912724
476,ev_nm_30_2_10_0_cnt__36,0,cnt,2,0.1099771186709404,0.9803076982498169,0.012957572005689144
477,ev_nm_30_2_10_0_tone__36,0,tone,2,0.1273164451122284,0.9760000109672546,0.01569175161421299
478,ev_nm_30_2_10_1_cnt__36,1,cnt,2,0.08996912837028503,0.9846153855323792,0.010162083432078362
479,ev_nm_30_2_10_1_tone__36,1,tone,2,0.11639950424432755,0.9784615635871887,0.014080318622291088
480,ev_nm_30_2_10_2_cnt__36,2,cnt,2,0.14555436372756958,0.9729230999946594,0.017681101337075233
481,ev_nm_30_2_10_2_tone__36,2,tone,2,0.13843277096748352,0.9735384583473206,0.017290541902184486
482,ev_nm_30_2_10_3_cnt__36,3,cnt,2,0.11509359627962112,0.9784615635871887,0.01390120480209589
483,ev_nm_30_2_10_3_tone__36,3,tone,2,0.13365700840950012,0.9753845930099487,0.016132213175296783
484,ev_nm_30_2_10_4_cnt__36,4,cnt,2,0.11505492031574249,0.9790769219398499,0.013722477480769157
485,ev_nm_30_2_10_4_tone__36,4,tone,2,0.16288235783576965,0.9686154127120972,0.020482806488871574
486,BaseLine,0,,3,0.0,0.9772307872772217,0.05230769142508507
487,grades_only,0,,3,0.1223735362291336,0.9772307872772217,0.014893805608153343
488,ev_nm_10_1_5_0_cnt__36,0,cnt,3,0.12166163325309753,0.9778461456298828,0.014490410685539246
489,ev_nm_10_1_5_0_tone__36,0,tone,3,0.12905219197273254,0.9760000109672546,0.015706626698374748
490,ev_nm_10_1_5_1_cnt__36,1,cnt,3,0.11609525978565216,0.9784615635871887,0.014099504798650742
491,ev_nm_10_1_5_1_tone__36,1,tone,3,0.1146518662571907,0.9790769219398499,0.013716217130422592
492,ev_nm_10_1_5_2_cnt__36,2,cnt,3,0.11200989782810211,0.979692280292511,0.013351069763302803
493,ev_nm_10_1_5_2_tone__36,2,tone,3,0.12713995575904846,0.9760000109672546,0.01566043496131897
494,ev_nm_10_1_5_3_cnt__36,3,cnt,3,0.13192354142665863,0.9753845930099487,0.016123445704579353
495,ev_nm_10_1_5_3_tone__36,3,tone,3,0.12039517611265182,0.9778461456298828,0.01452622190117836
496,ev_nm_10_1_5_4_cnt__36,4,cnt,3,0.11441271007061005,0.9784615635871887,0.014101352542638779
497,ev_nm_10_1_5_4_tone__36,4,tone,3,0.11710657924413681,0.9790769219398499,0.013755141757428646
498,ev_nm_10_1_10_0_cnt__36,0,cnt,3,0.11933912336826324,0.9784615635871887,0.01419119257479906
499,ev_nm_10_1_10_0_tone__36,0,tone,3,0.12752456963062286,0.9753845930099487,0.016040785238146782
500,ev_nm_10_1_10_1_cnt__36,1,cnt,3,0.13417544960975647,0.9735384583473206,0.017155438661575317
