,input_option,history_len,archi,iter_no,loss,accuracy,mean squared error
33,grades_only,60,rnn,1,0.14447307586669922,0.9722607731819153,0.01817302592098713
34,ev_nm_5_1_5_0_rnn__60,60,rnn,1,0.17073017358779907,0.96809983253479,0.021096235141158104
35,ev_nm_5_1_5_0_lstm__60,60,lstm,1,0.1621677428483963,0.96809983253479,0.020846763625741005
36,ev_nm_5_1_5_0_gru__60,60,gru,1,0.1668318659067154,0.96809983253479,0.021206188946962357
37,ev_ex_30_1_5_0_rnn__60,60,rnn,1,0.170335590839386,0.9667128920555115,0.021730398759245872
38,ev_ex_30_1_5_0_lstm__60,60,lstm,1,0.17627520859241486,0.9667128920555115,0.021891500800848007
39,ev_ex_30_1_5_0_gru__60,60,gru,1,0.1706802397966385,0.9667128920555115,0.02169240638613701
40,ev_ex_15_1_10_0_rnn__60,60,rnn,1,0.10428961366415024,0.9819694757461548,0.011991415172815323
41,ev_ex_15_1_10_0_lstm__60,60,lstm,1,0.105502650141716,0.9819694757461548,0.011982268653810024
42,ev_ex_15_1_10_0_gru__60,60,gru,1,0.10614118725061417,0.9819694757461548,0.01200941577553749
43,ev_nm_20_1_5_1_rnn__60,60,rnn,1,0.16882602870464325,0.9667128920555115,0.021661456674337387
44,ev_nm_20_1_5_1_lstm__60,60,lstm,1,0.16789591312408447,0.9667128920555115,0.021623020991683006
45,ev_nm_20_1_5_1_gru__60,60,gru,1,0.17128966748714447,0.9653259515762329,0.021985698491334915
46,ev_ex_30_2_5_0_rnn__60,60,rnn,1,0.14678941667079926,0.9722607731819153,0.01817665807902813
47,ev_ex_30_2_5_0_lstm__60,60,lstm,1,0.14676044881343842,0.9722607731819153,0.01814873330295086
48,ev_ex_30_2_5_0_gru__60,60,gru,1,0.14693178236484528,0.9722607731819153,0.018153607845306396
49,ev_ex_30_1_10_0_rnn__60,60,rnn,1,0.11076550930738449,0.9805825352668762,0.012905498966574669
50,ev_ex_30_1_10_0_lstm__60,60,lstm,1,0.11059705913066864,0.9805825352668762,0.012881697155535221
51,ev_ex_30_1_10_0_gru__60,60,gru,1,0.11270609498023987,0.9805825352668762,0.012937510386109352
52,ev_nm_20_2_10_1_rnn__60,60,rnn,1,0.19081972539424896,0.96809983253479,0.021261882036924362
53,ev_nm_20_2_10_1_lstm__60,60,lstm,1,0.16647431254386902,0.96809983253479,0.020817773416638374
54,ev_nm_20_2_10_1_gru__60,60,gru,1,0.1680949330329895,0.96809983253479,0.0209796279668808
55,ev_nm_0_1_10_1_rnn__60,60,rnn,1,0.1043817326426506,0.9819694757461548,0.011932051740586758
56,ev_nm_0_1_10_1_lstm__60,60,lstm,1,0.11176365613937378,0.9819694757461548,0.012168378569185734
57,ev_nm_0_1_10_1_gru__60,60,gru,1,0.10860445350408554,0.9819694757461548,0.012094834819436073
58,ev_ex_10_1_5_0_rnn__60,60,rnn,1,0.11473000794649124,0.9791955351829529,0.013778922148048878
59,ev_ex_10_1_5_0_lstm__60,60,lstm,1,0.11688129603862762,0.9791955351829529,0.013742918148636818
60,ev_ex_10_1_5_0_gru__60,60,gru,1,0.11484573781490326,0.9791955351829529,0.013635585084557533
61,ev_nm_10_1_10_1_rnn__60,60,rnn,1,0.16794118285179138,0.9722607731819153,0.01862098090350628
62,ev_nm_10_1_10_1_lstm__60,60,lstm,1,0.14667727053165436,0.9722607731819153,0.018138721585273743
63,ev_nm_10_1_10_1_gru__60,60,gru,1,0.1461561769247055,0.9722607731819153,0.018123991787433624
64,BaseLine,60,,2,0.0,0.9667128920555115,0.07489597797393799
65,grades_only,60,rnn,2,0.16748446226119995,0.9667128920555115,0.02161761373281479
66,ev_ex_20_1_10_1_rnn__60,60,rnn,2,0.1525181531906128,0.9694868326187134,0.019777091220021248
67,ev_ex_20_1_10_1_lstm__60,60,lstm,2,0.1573532223701477,0.9694868326187134,0.01988738775253296
68,ev_ex_20_1_10_1_gru__60,60,gru,2,0.14702646434307098,0.9694868326187134,0.019655786454677582
69,ev_ex_30_2_10_0_rnn__60,60,rnn,2,0.15158210694789886,0.9708737730979919,0.019048847258090973
70,ev_ex_30_2_10_0_lstm__60,60,lstm,2,0.15008309483528137,0.9708737730979919,0.01897905208170414
71,ev_ex_30_2_10_0_gru__60,60,gru,2,0.15317955613136292,0.9708737730979919,0.019010029733181
72,ev_ex_10_2_10_0_rnn__60,60,rnn,2,0.14231117069721222,0.9736477136611938,0.01744229905307293
73,ev_ex_10_2_10_0_lstm__60,60,lstm,2,0.14054164290428162,0.9736477136611938,0.017211489379405975
74,ev_ex_10_2_10_0_gru__60,60,gru,2,0.14225950837135315,0.9736477136611938,0.017442923039197922
75,ev_nm_15_2_10_0_rnn__60,60,rnn,2,0.1583312749862671,0.9708737730979919,0.01925865188241005
76,ev_nm_15_2_10_0_lstm__60,60,lstm,2,0.15309689939022064,0.9708737730979919,0.019043950363993645
77,ev_nm_15_2_10_0_gru__60,60,gru,2,0.15723854303359985,0.9708737730979919,0.019347598776221275
78,ev_nm_30_2_5_1_rnn__60,60,rnn,2,0.14655309915542603,0.9750346541404724,0.017437171190977097
79,ev_nm_30_2_5_1_lstm__60,60,lstm,2,0.13437843322753906,0.9750346541404724,0.016437526792287827
80,ev_nm_30_2_5_1_gru__60,60,gru,2,0.13921460509300232,0.9750346541404724,0.016743361949920654
81,ev_ex_5_1_10_0_rnn__60,60,rnn,2,0.140851691365242,0.9722607731819153,0.018011795356869698
82,ev_ex_5_1_10_0_lstm__60,60,lstm,2,0.13921454548835754,0.9722607731819153,0.018031688407063484
83,ev_ex_5_1_10_0_gru__60,60,gru,2,0.14410240948200226,0.9722607731819153,0.018094826489686966
84,ev_nm_0_1_5_1_rnn__60,60,rnn,2,0.13864591717720032,0.9764216542243958,0.01644245535135269
85,ev_nm_0_1_5_1_lstm__60,60,lstm,2,0.12825673818588257,0.9764216542243958,0.015536412596702576
86,ev_nm_0_1_5_1_gru__60,60,gru,2,0.14038754999637604,0.9764216542243958,0.01670200191438198
87,ev_nm_0_1_10_1_rnn__60,60,rnn,2,0.1686546504497528,0.9694868326187134,0.020698919892311096
88,ev_nm_0_1_10_1_lstm__60,60,lstm,2,0.1596369743347168,0.9694868326187134,0.019911153241991997
89,ev_nm_0_1_10_1_gru__60,60,gru,2,0.16200047731399536,0.9694868326187134,0.01999526470899582
90,ev_nm_5_1_5_1_rnn__60,60,rnn,2,0.1599644124507904,0.9722607731819153,0.01959974132478237
91,ev_nm_5_1_5_1_lstm__60,60,lstm,2,0.15024688839912415,0.9722607731819153,0.01834351196885109
92,ev_nm_5_1_5_1_gru__60,60,gru,2,0.148323655128479,0.9722607731819153,0.018339993432164192
93,ev_nm_0_1_10_0_rnn__60,60,rnn,2,0.17237025499343872,0.96809983253479,0.021768810227513313
94,ev_nm_0_1_10_0_lstm__60,60,lstm,2,0.16715410351753235,0.96809983253479,0.020983600988984108
95,ev_nm_0_1_10_0_gru__60,60,gru,2,0.16586101055145264,0.96809983253479,0.020853418856859207
96,BaseLine,36,,0,0.0,0.9821538329124451,0.045538462698459625
97,grades_only,36,rnn,0,0.09812109172344208,0.9821538329124451,0.011707279831171036
98,ev_ex_15_2_5_1_rnn__36,36,rnn,0,0.11474944651126862,0.9784615635871887,0.014118074439466
99,ev_ex_15_2_5_1_lstm__36,36,lstm,0,0.11889193207025528,0.9784615635871887,0.014190711081027985
100,ev_ex_15_2_5_1_gru__36,36,gru,0,0.11735279858112335,0.9784615635871887,0.014169139787554741
101,ev_nm_30_1_10_1_rnn__36,36,rnn,0,0.12964695692062378,0.9772307872772217,0.014934017322957516
102,ev_nm_30_1_10_1_lstm__36,36,lstm,0,0.1270473301410675,0.9778461456298828,0.014667962677776814
103,ev_nm_30_1_10_1_gru__36,36,gru,0,0.12493719160556793,0.9778461456298828,0.014794918708503246
104,ev_nm_30_2_5_0_rnn__36,36,rnn,0,0.11122892796993256,0.9803076982498169,0.01290797907859087
105,ev_nm_30_2_5_0_lstm__36,36,lstm,0,0.10810387879610062,0.980923056602478,0.012584582902491093
106,ev_nm_30_2_5_0_gru__36,36,gru,0,0.1100986897945404,0.980923056602478,0.012819865718483925
107,ev_ex_0_2_5_0_rnn__36,36,rnn,0,0.12775318324565887,0.9766153693199158,0.015394747257232666
108,ev_ex_0_2_5_0_lstm__36,36,lstm,0,0.13019497692584991,0.9766153693199158,0.015393651090562344
109,ev_ex_0_2_5_0_gru__36,36,gru,0,0.12641501426696777,0.9766153693199158,0.015302468091249466
110,ev_nm_0_1_10_0_rnn__36,36,rnn,0,0.1263716220855713,0.9766153693199158,0.015373535454273224
111,ev_nm_0_1_10_0_lstm__36,36,lstm,0,0.12339724600315094,0.9766153693199158,0.015312135219573975
112,ev_nm_0_1_10_0_gru__36,36,gru,0,0.12474395334720612,0.9766153693199158,0.01530422642827034
113,ev_nm_30_2_5_1_rnn__36,36,rnn,0,0.1376505196094513,0.9741538166999817,0.017006825655698776
114,ev_nm_30_2_5_1_lstm__36,36,lstm,0,0.13649636507034302,0.9741538166999817,0.01692388951778412
115,ev_nm_30_2_5_1_gru__36,36,gru,0,0.14036846160888672,0.9741538166999817,0.01699461042881012
116,ev_ex_5_2_5_0_rnn__36,36,rnn,0,0.13373227417469025,0.9741538166999817,0.01684901863336563
117,ev_ex_5_2_5_0_lstm__36,36,lstm,0,0.13845017552375793,0.9741538166999817,0.016993453726172447
118,ev_ex_5_2_5_0_gru__36,36,gru,0,0.13567760586738586,0.9741538166999817,0.016873473301529884
119,ev_nm_10_1_5_0_rnn__36,36,rnn,0,0.10594552010297775,0.980923056602478,0.012656528502702713
120,ev_nm_10_1_5_0_lstm__36,36,lstm,0,0.10880760103464127,0.980923056602478,0.012636096216738224
121,ev_nm_10_1_5_0_gru__36,36,gru,0,0.10902336239814758,0.980923056602478,0.012689770199358463
122,ev_ex_5_1_10_0_rnn__36,36,rnn,0,0.12673605978488922,0.9753845930099487,0.01600818894803524
123,ev_ex_5_1_10_0_lstm__36,36,lstm,0,0.12727609276771545,0.9753845930099487,0.016022564843297005
