,evnt_cd,sum_count,sum_score,avg_score
0,10,22284.0,102293.0,4.590423622329923
1,11,385.0,2218.0,5.761038961038961
2,12,4517.0,22964.0,5.0839052468452515
3,13,6599.0,29676.0,4.497045006819215
4,14,2166.0,12908.0,5.959372114496769
5,15,537.0,2743.0,5.1080074487895715
6,16,1089.0,4769.0,4.379247015610652
7,17,1710.0,8847.0,5.173684210526316
8,18,974.0,4483.0,4.602669404517454
9,19,122.0,487.0,3.9918032786885247
10,20,14414.0,73819.0,5.1213403635354515
11,21,576.0,3772.0,6.548611111111111
12,22,523.0,2343.0,4.479923518164436
13,23,801.0,4438.0,5.540574282147316
14,24,147.0,2603.0,17.707482993197278
15,25,1644.0,10562.0,6.424574209245742
16,26,1980.0,8908.0,4.498989898989899
17,27,329.0,1584.0,4.814589665653496
18,28,105.0,554.0,5.276190476190476
19,29,0.0,0.0,0.0
20,30,10334.0,53488.0,5.175924133926843
21,31,1902.0,8293.0,4.360147213459516
22,32,463.0,5407.0,11.67818574514039
23,33,1092.0,5067.0,4.6401098901098905
24,34,32.0,100.0,3.125
25,35,658.0,3416.0,5.191489361702128
26,36,24117.0,119911.0,4.9720529087365755
27,37,331.0,1475.0,4.45619335347432
28,38,98.0,422.0,4.3061224489795915
29,39,122.0,667.0,5.467213114754099
30,40,36543.0,173921.0,4.759351996278357
31,41,1281.0,5747.0,4.4863387978142075
32,42,37776.0,189620.0,5.0195891571368065
33,43,34036.0,169243.0,4.972470325537666
34,44,1934.0,8327.0,4.305584281282316
35,45,723.0,3246.0,4.4896265560165975
36,46,27448.0,135213.0,4.926151267851938
37,47,0.0,0.0,0.0
38,48,0.0,0.0,0.0
39,49,0.0,0.0,0.0
40,50,8273.0,38785.0,4.688142149159918
41,51,15087.0,74162.0,4.915622721548353
42,52,247.0,1183.0,4.7894736842105265
43,53,66.0,311.0,4.712121212121212
44,54,630.0,3514.0,5.5777777777777775
45,55,258.0,1474.0,5.713178294573644
46,56,69.0,254.0,3.681159420289855
47,57,12162.0,60741.0,4.994326591021213
48,58,0.0,0.0,0.0
49,59,0.0,0.0,0.0
50,60,3342.0,16027.0,4.7956313584679835
51,61,3957.0,20675.0,5.224917867071014
52,62,695.0,3389.0,4.876258992805756
53,63,236.0,1622.0,6.872881355932203
54,64,112.0,1101.0,9.830357142857142
55,65,0.0,0.0,0.0
56,66,0.0,0.0,0.0
57,67,0.0,0.0,0.0
58,68,0.0,0.0,0.0
59,69,0.0,0.0,0.0
60,70,2539.0,16727.0,6.588026782197716
61,71,1927.0,9422.0,4.8894654903995844
62,72,761.0,3329.0,4.374507227332457
63,73,1070.0,6390.0,5.97196261682243
64,74,125.0,873.0,6.984
65,75,366.0,1863.0,5.090163934426229
66,76,0.0,0.0,0.0
67,77,0.0,0.0,0.0
68,78,0.0,0.0,0.0
69,79,0.0,0.0,0.0
70,80,2830.0,13407.0,4.737455830388693
71,81,399.0,1744.0,4.370927318295739
72,82,57.0,230.0,4.035087719298246
73,83,531.0,2208.0,4.15819209039548
74,84,3442.0,15714.0,4.565368971528181
75,85,361.0,3347.0,9.271468144044322
76,86,598.0,3229.0,5.3996655518394645
77,87,1283.0,6079.0,4.738113795791114
78,88,0.0,0.0,0.0
79,89,0.0,0.0,0.0
80,90,4471.0,21443.0,4.796018787743234
81,91,63.0,216.0,3.4285714285714284
82,92,18.0,87.0,4.833333333333333
83,93,78.0,315.0,4.038461538461538
84,94,19.0,62.0,3.263157894736842
85,95,0.0,0.0,0.0
86,96,0.0,0.0,0.0
87,97,0.0,0.0,0.0
88,98,0.0,0.0,0.0
89,99,0.0,0.0,0.0
90,100,13550.0,120207.0,8.871365313653136
91,101,965.0,8993.0,9.319170984455958
92,102,26.0,133.0,5.115384615384615
93,103,24.0,59.0,2.4583333333333335
94,104,638.0,5426.0,8.504702194357368
95,105,693.0,5011.0,7.2308802308802305
96,106,247.0,1905.0,7.712550607287449
97,107,60.0,438.0,7.3
98,108,0.0,0.0,0.0
99,109,0.0,0.0,0.0
100,110,16995.0,133597.0,7.8609591056193
101,111,20626.0,165626.0,8.029962183651701
102,112,29789.0,267312.0,8.97351371311558
103,113,708.0,5916.0,8.35593220338983
104,114,4042.0,34699.0,8.584611578426522
105,115,313.0,1548.0,4.945686900958466
106,116,22.0,92.0,4.181818181818182
107,117,0.0,0.0,0.0
108,118,0.0,0.0,0.0
109,119,0.0,0.0,0.0
110,120,20324.0,153970.0,7.5757724857311555
111,121,66.0,287.0,4.348484848484849
112,122,351.0,3732.0,10.632478632478632
113,123,108.0,484.0,4.481481481481482
114,124,1408.0,13206.0,9.379261363636363
115,125,2052.0,12738.0,6.207602339181286
116,126,0.0,0.0,0.0
117,127,506.0,3435.0,6.788537549407114
118,128,1287.0,10395.0,8.076923076923077
119,129,775.0,6988.0,9.016774193548388
120,130,11168.0,88738.0,7.94573782234957
121,131,1157.0,9456.0,8.17286084701815
122,132,16.0,101.0,6.3125
123,133,132.0,666.0,5.045454545454546
124,134,204.0,1259.0,6.171568627450981
125,135,0.0,0.0,0.0
126,136,20.0,71.0,3.55
127,137,34.0,100.0,2.9411764705882355
128,138,3702.0,22363.0,6.0407887628309025
129,139,377.0,1884.0,4.997347480106101
130,140,560.0,4995.0,8.919642857142858
131,141,5571.0,41657.0,7.477472626099444
132,142,188.0,1346.0,7.159574468085107
133,143,375.0,8310.0,22.16
134,144,70.0,395.0,5.642857142857143
135,145,469.0,3169.0,6.756929637526652
136,146,0.0,0.0,0.0
137,147,0.0,0.0,0.0
138,148,0.0,0.0,0.0
139,149,0.0,0.0,0.0
140,150,1664.0,11002.0,6.611778846153846
141,151,140.0,669.0,4.7785714285714285
142,152,245.0,1315.0,5.36734693877551
143,153,172.0,1527.0,8.877906976744185
144,154,1983.0,19759.0,9.964195663136662
145,155,0.0,0.0,0.0
146,156,0.0,0.0,0.0
147,157,0.0,0.0,0.0
148,158,0.0,0.0,0.0
149,159,0.0,0.0,0.0
150,160,5578.0,47603.0,8.534062387952671
151,161,8350.0,84022.0,10.06251497005988
152,162,1117.0,8921.0,7.9865711727842434
153,163,5615.0,61585.0,10.967943009795192
154,164,2446.0,20940.0,8.560915780866722
155,165,6.0,15.0,2.5
156,166,167.0,929.0,5.562874251497006
157,167,0.0,0.0,0.0
158,168,0.0,0.0,0.0
159,169,0.0,0.0,0.0
160,170,652.0,12544.0,19.23926380368098
161,171,1708.0,16653.0,9.75
162,172,7513.0,61208.0,8.146945294822308
163,173,32224.0,257858.0,8.00204816285998
164,174,2288.0,15508.0,6.777972027972028
165,175,375.0,3452.0,9.205333333333334
166,176,0.0,0.0,0.0
167,177,0.0,0.0,0.0
168,178,0.0,0.0,0.0
169,179,0.0,0.0,0.0
170,180,3190.0,23786.0,7.456426332288402
171,181,2993.0,23451.0,7.835282325425994
172,182,3523.0,29147.0,8.273346579619643
173,183,836.0,7955.0,9.51555023923445
174,184,0.0,0.0,0.0
175,185,107.0,1721.0,16.08411214953271
176,186,2126.0,11305.0,5.31749764816557
177,187,0.0,0.0,0.0
178,188,0.0,0.0,0.0
179,189,0.0,0.0,0.0
180,190,38621.0,306798.0,7.943812951503069
181,191,599.0,3350.0,5.592654424040067
182,192,4059.0,34507.0,8.501355013550135
183,193,7881.0,64517.0,8.186397665270905
184,194,3590.0,29779.0,8.294986072423399
185,195,1435.0,9574.0,6.671777003484321
186,196,96.0,403.0,4.197916666666667
187,197,0.0,0.0,0.0
188,198,0.0,0.0,0.0
189,199,0.0,0.0,0.0
190,200,0.0,0.0,0.0
191,201,23.0,62.0,2.6956521739130435
192,202,539.0,2361.0,4.380333951762523
193,203,274.0,1515.0,5.529197080291971
